data_point_id,indicator,period,company_id,company_name,dax_name
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalTotalRevenueInEUR_2023,extendedDecimalTotalRevenueInEUR,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_plainDateSfdrDataDate_2023,plainDateSfdrDataDate,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_plainEnumFiscalYearDeviation_2023,plainEnumFiscalYearDeviation,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_plainDateFiscalYearEnd_2023,plainDateFiscalYearEnd,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalScope1GhgEmissionsInTonnes_2023,extendedDecimalScope1GhgEmissionsInTonnes,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalScope2GhgEmissionsInTonnes_2023,extendedDecimalScope2GhgEmissionsInTonnes,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalScope2GhgEmissionsLocationBasedInTonnes_2023,extendedDecimalScope2GhgEmissionsLocationBasedInTonnes,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalScope2GhgEmissionsMarketBasedInTonnes_2023,extendedDecimalScope2GhgEmissionsMarketBasedInTonnes,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalScope1And2GhgEmissionsInTonnes_2023,extendedDecimalScope1And2GhgEmissionsInTonnes,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalScope1And2GhgEmissionsLocationBasedInTonnes_2023,extendedDecimalScope1And2GhgEmissionsLocationBasedInTonnes,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalScope1And2GhgEmissionsMarketBasedInTonnes_2023,extendedDecimalScope1And2GhgEmissionsMarketBasedInTonnes,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalScope3GhgEmissionsInTonnes_2023,extendedDecimalScope3GhgEmissionsInTonnes,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalScope1And2And3GhgEmissionsInTonnes_2023,extendedDecimalScope1And2And3GhgEmissionsInTonnes,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalScope1And2And3GhgEmissionsLocationBasedInTonnes_2023,extendedDecimalScope1And2And3GhgEmissionsLocationBasedInTonnes,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalScope1And2And3GhgEmissionsMarketBasedInTonnes_2023,extendedDecimalScope1And2And3GhgEmissionsMarketBasedInTonnes,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalGhgIntensityInTonnesPerMillionEURRevenue_2023,extendedDecimalGhgIntensityInTonnesPerMillionEURRevenue,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoFossilFuelSectorExposure_2023,extendedEnumYesNoFossilFuelSectorExposure,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalRenewableEnergyProductionInGWh_2023,extendedDecimalRenewableEnergyProductionInGWh,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalRenewableEnergyConsumptionInGWh_2023,extendedDecimalRenewableEnergyConsumptionInGWh,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalRelativeNonRenewableEnergyProductionInPercent_2023,extendedDecimalRelativeNonRenewableEnergyProductionInPercent,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalRelativeNonRenewableEnergyConsumptionInPercent_2023,extendedDecimalRelativeNonRenewableEnergyConsumptionInPercent,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoPrimaryForestAndWoodedLandOfNativeSpeciesExposure_2023,extendedEnumYesNoPrimaryForestAndWoodedLandOfNativeSpeciesExposure,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoProtectedAreasExposure_2023,extendedEnumYesNoProtectedAreasExposure,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoRareOrEndangeredEcosystemsExposure_2023,extendedEnumYesNoRareOrEndangeredEcosystemsExposure,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoHighlyBiodiverseGrasslandExposure_2023,extendedEnumYesNoHighlyBiodiverseGrasslandExposure,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoManufactureOfAgrochemicalPesticidesProducts_2023,extendedEnumYesNoManufactureOfAgrochemicalPesticidesProducts,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoSustainableAgriculturePolicy_2023,extendedEnumYesNoSustainableAgriculturePolicy,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoSustainableOceansAndSeasPolicy_2023,extendedEnumYesNoSustainableOceansAndSeasPolicy,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoThreatenedSpeciesExposure_2023,extendedEnumYesNoThreatenedSpeciesExposure,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoBiodiversityProtectionPolicy_2023,extendedEnumYesNoBiodiversityProtectionPolicy,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoDeforestationPolicy_2023,extendedEnumYesNoDeforestationPolicy,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalEmissionsToWaterInTonnes_2023,extendedDecimalEmissionsToWaterInTonnes,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoWaterManagementPolicy_2023,extendedEnumYesNoWaterManagementPolicy,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalHazardousAndRadioactiveWasteInTonnes_2023,extendedDecimalHazardousAndRadioactiveWasteInTonnes,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalNonRecycledWasteInTonnes_2023,extendedDecimalNonRecycledWasteInTonnes,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoCarbonReductionInitiatives_2023,extendedEnumYesNoCarbonReductionInitiatives,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoHumanRightsLegalProceedings_2023,extendedEnumYesNoHumanRightsLegalProceedings,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoIloCoreLabourStandards_2023,extendedEnumYesNoIloCoreLabourStandards,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoEnvironmentalPolicy_2023,extendedEnumYesNoEnvironmentalPolicy,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoCorruptionLegalProceedings_2023,extendedEnumYesNoCorruptionLegalProceedings,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoTransparencyDisclosurePolicy_2023,extendedEnumYesNoTransparencyDisclosurePolicy,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoHumanRightsDueDiligencePolicy_2023,extendedEnumYesNoHumanRightsDueDiligencePolicy,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoPolicyAgainstChildLabour_2023,extendedEnumYesNoPolicyAgainstChildLabour,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoPolicyAgainstForcedLabour_2023,extendedEnumYesNoPolicyAgainstForcedLabour,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoPolicyAgainstDiscriminationInTheWorkplace_2023,extendedEnumYesNoPolicyAgainstDiscriminationInTheWorkplace,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoIso14001Certificate_2023,extendedEnumYesNoIso14001Certificate,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoPolicyAgainstBriberyAndCorruption_2023,extendedEnumYesNoPolicyAgainstBriberyAndCorruption,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoTechnologiesExpertiseTransferPolicy_2023,extendedEnumYesNoTechnologiesExpertiseTransferPolicy,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoFairCompetitionPolicy_2023,extendedEnumYesNoFairCompetitionPolicy,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoViolationOfTaxRulesAndRegulation_2023,extendedEnumYesNoViolationOfTaxRulesAndRegulation,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoUnGlobalCompactPrinciplesCompliancePolicy_2023,extendedEnumYesNoUnGlobalCompactPrinciplesCompliancePolicy,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoOecdGuidelinesForMultinationalEnterprisesGrievanceHandling_2023,extendedEnumYesNoOecdGuidelinesForMultinationalEnterprisesGrievanceHandling,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalUnadjustedGenderPayGapInPercent_2023,extendedDecimalUnadjustedGenderPayGapInPercent,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedIntegerFemaleBoardMembersSupervisoryBoard_2023,extendedIntegerFemaleBoardMembersSupervisoryBoard,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedIntegerFemaleBoardMembersBoardOfDirectors_2023,extendedIntegerFemaleBoardMembersBoardOfDirectors,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedIntegerMaleBoardMembersSupervisoryBoard_2023,extendedIntegerMaleBoardMembersSupervisoryBoard,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedIntegerMaleBoardMembersBoardOfDirectors_2023,extendedIntegerMaleBoardMembersBoardOfDirectors,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalBoardGenderDiversitySupervisoryBoardInPercent_2023,extendedDecimalBoardGenderDiversitySupervisoryBoardInPercent,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalBoardGenderDiversityBoardOfDirectorsInPercent_2023,extendedDecimalBoardGenderDiversityBoardOfDirectorsInPercent,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoControversialWeaponsExposure_2023,extendedEnumYesNoControversialWeaponsExposure,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoWorkplaceAccidentPreventionPolicy_2023,extendedEnumYesNoWorkplaceAccidentPreventionPolicy,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalRateOfAccidents_2023,extendedDecimalRateOfAccidents,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoGrievanceHandlingMechanism_2023,extendedEnumYesNoGrievanceHandlingMechanism,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoWhistleblowerProtectionPolicy_2023,extendedEnumYesNoWhistleblowerProtectionPolicy,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoHumanRightsPolicy_2023,extendedEnumYesNoHumanRightsPolicy,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoHumanRightsDueDiligence_2023,extendedEnumYesNoHumanRightsDueDiligence,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoTraffickingInHumanBeingsPolicy_2023,extendedEnumYesNoTraffickingInHumanBeingsPolicy,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoReportedChildLabourIncidents_2023,extendedEnumYesNoReportedChildLabourIncidents,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoReportedForcedOrCompulsoryLabourIncidents_2023,extendedEnumYesNoReportedForcedOrCompulsoryLabourIncidents,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedCurrencyOpexNonAlignedShareAbsoluteShare_2023,extendedCurrencyOpexNonAlignedShareAbsoluteShare,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedCurrencyCapexEligibleShareAbsoluteShare_2023,extendedCurrencyCapexEligibleShareAbsoluteShare,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoIsNfrdMandatory_2023,extendedEnumYesNoIsNfrdMandatory,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalOpexNonEligibleShareRelativeShareInPercent_2023,extendedDecimalOpexNonEligibleShareRelativeShareInPercent,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedCurrencyOpexNonEligibleShareAbsoluteShare_2023,extendedCurrencyOpexNonEligibleShareAbsoluteShare,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEuTaxonomyNonAlignedActivitiesComponentOpexNonAlignedActivities_2023,extendedEuTaxonomyNonAlignedActivitiesComponentOpexNonAlignedActivities,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalOpexSubstantialContributionToTransitionToACircularEconomyInPercentAligned_2023,extendedDecimalOpexSubstantialContributionToTransitionToACircularEconomyInPercentAligned,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalOpexSubstantialContributionToPollutionPreventionAndControlInPercentAligned_2023,extendedDecimalOpexSubstantialContributionToPollutionPreventionAndControlInPercentAligned,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalOpexTransitionalShareInPercent_2023,extendedDecimalOpexTransitionalShareInPercent,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalOpexAlignedShareRelativeShareInPercent_2023,extendedDecimalOpexAlignedShareRelativeShareInPercent,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedCurrencyOpexAlignedShareAbsoluteShare_2023,extendedCurrencyOpexAlignedShareAbsoluteShare,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedCurrencyOpexTotalAmount_2023,extendedCurrencyOpexTotalAmount,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalOpexNonAlignedShareRelativeShareInPercent_2023,extendedDecimalOpexNonAlignedShareRelativeShareInPercent,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalOpexSubstantialContributionToSustainableUseAndProtectionOfWaterAndMarineResourcesInPercentAligned_2023,extendedDecimalOpexSubstantialContributionToSustainableUseAndProtectionOfWaterAndMarineResourcesInPercentAligned,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalOpexEligibleShareRelativeShareInPercent_2023,extendedDecimalOpexEligibleShareRelativeShareInPercent,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedCurrencyOpexEligibleShareAbsoluteShare_2023,extendedCurrencyOpexEligibleShareAbsoluteShare,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEuTaxonomyAlignedActivitiesComponentOpexAlignedActivities_2023,extendedEuTaxonomyAlignedActivitiesComponentOpexAlignedActivities,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalOpexSubstantialContributionToClimateChangeAdaptationInPercentAligned_2023,extendedDecimalOpexSubstantialContributionToClimateChangeAdaptationInPercentAligned,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalOpexSubstantialContributionToProtectionAndRestorationOfBiodiversityAndEcosystemsInPercentAligned_2023,extendedDecimalOpexSubstantialContributionToProtectionAndRestorationOfBiodiversityAndEcosystemsInPercentAligned,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalOpexSubstantialContributionToClimateChangeMitigationInPercentAligned_2023,extendedDecimalOpexSubstantialContributionToClimateChangeMitigationInPercentAligned,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalOpexEnablingShareInPercent_2023,extendedDecimalOpexEnablingShareInPercent,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoEuTaxonomyActivityLevelReporting_2023,extendedEnumYesNoEuTaxonomyActivityLevelReporting,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_customEnumEuTaxonomyReportingAssurance_2023,customEnumEuTaxonomyReportingAssurance,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDateFiscalYearEnd_2023,extendedDateFiscalYearEnd,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumFiscalYearDeviation_2023,extendedEnumFiscalYearDeviation,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEnumYesNoNaScopeOfEntities_2023,extendedEnumYesNoNaScopeOfEntities,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalNumberOfEmployees_2023,extendedDecimalNumberOfEmployees,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalRevenueNonEligibleShareRelativeShareInPercent_2023,extendedDecimalRevenueNonEligibleShareRelativeShareInPercent,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedCurrencyRevenueNonEligibleShareAbsoluteShare_2023,extendedCurrencyRevenueNonEligibleShareAbsoluteShare,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedEuTaxonomyNonAlignedActivitiesComponentRevenueNonAlignedActivities_2023,extendedEuTaxonomyNonAlignedActivitiesComponentRevenueNonAlignedActivities,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalRevenueSubstantialContributionToPollutionPreventionAndControlInPercentAligned_2023,extendedDecimalRevenueSubstantialContributionToPollutionPreventionAndControlInPercentAligned,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalRevenueSubstantialContributionToClimateChangeAdaptationInPercentAligned_2023,extendedDecimalRevenueSubstantialContributionToClimateChangeAdaptationInPercentAligned,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalRevenueSubstantialContributionToProtectionAndRestorationOfBiodiversityAndEcosystemsInPercentAligned_2023,extendedDecimalRevenueSubstantialContributionToProtectionAndRestorationOfBiodiversityAndEcosystemsInPercentAligned,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalRevenueSubstantialContributionToClimateChangeMitigationInPercentAligned_2023,extendedDecimalRevenueSubstantialContributionToClimateChangeMitigationInPercentAligned,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalRevenueEnablingShareInPercent_2023,extendedDecimalRevenueEnablingShareInPercent,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
b74fe176-8886-4127-aa88-a45a32c386ac_extendedDecimalRevenueSubstantialContributionToTransitionToACircularEconomyInPercentAligned_2023,extendedDecimalRevenueSubstantialContributionToTransitionToACircularEconomyInPercentAligned,2023,b74fe176-8886-4127-aa88-a45a32c386ac,adidas AG,Adidas AG
